-10,-1170,1,,0,1
-10,1170,1,,0,1
-1010,-1170,1,,0,1
-1010,1170,1,,0,1
-1030,-1170,1,,0,1
-1030,1170,1,,0,1
-1050,-1170,1,,0,1
-1050,1170,1,,0,1
-1070,-1170,1,,0,1
-1070,1170,1,,0,1
-1090,-1170,1,,0,1
-1090,1170,1,,0,1
-110,-1170,1,,0,1
-110,1170,1,,0,1
-1110,-1170,1,,0,1
-1110,1170,1,,0,1
-1130,-1170,1,,0,1
-1130,1170,1,,0,1
-1150,-1170,1,,0,1
-1150,1170,1,,0,1
-1170,-1170,1,,0,1
-1170,1170,1,,0,1
-1190,-1170,1,,0,1
-1190,1170,1,,0,1
-1210,-1170,1,,0,1
-1210,1170,1,,0,1
-1230,-1170,1,,0,1
-1230,1170,1,,0,1
-1250,-1170,1,,0,1
-1250,1170,1,,0,1
-1270,-1170,1,,0,1
-1270,1170,1,,0,1
-1290,-1170,1,,0,1
-1290,1170,1,,0,1
-130,-1170,1,,0,1
-130,1170,1,,0,1
-1310,-1170,1,,0,1
-1310,1170,1,,0,1
-1330,-1170,1,,0,1
-1330,1170,1,,0,1
-1350,-1170,1,,0,1
-1350,1170,1,,0,1
-1370,-1170,1,,0,1
-1370,1170,1,,0,1
-1390,-1170,1,,0,1
-1390,1170,1,,0,1
-1410,-1170,1,,0,1
-1410,1170,1,,0,1
-1430,-1170,1,,0,1
-1430,1170,1,,0,1
-1450,-1170,1,,0,1
-1450,1170,1,,0,1
-1470,-1170,1,,0,1
-1470,1170,1,,0,1
-1490,-1170,1,,0,1
-1490,1170,1,,0,1
-150,-1170,1,,0,1
-150,1170,1,,0,1
-1510,-1170,1,,0,1
-1510,1170,1,,0,1
-1530,-1170,1,,0,1
-1530,1170,1,,0,1
-1550,-1170,1,,0,1
-1550,1170,1,,0,1
-1570,-10,1,,0,1
-1570,-1010,1,,0,1
-1570,-1030,1,,0,1
-1570,-1050,1,,0,1
-1570,-1070,1,,0,1
-1570,-1090,1,,0,1
-1570,-110,1,,0,1
-1570,-1110,1,,0,1
-1570,-1130,1,,0,1
-1570,-1150,1,,0,1
-1570,-1170,1,,0,1
-1570,-130,1,,0,1
-1570,-150,1,,0,1
-1570,-170,1,,0,1
-1570,-190,1,,0,1
-1570,-210,1,,0,1
-1570,-230,1,,0,1
-1570,-250,1,,0,1
-1570,-270,1,,0,1
-1570,-290,1,,0,1
-1570,-30,1,,0,1
-1570,-310,1,,0,1
-1570,-330,1,,0,1
-1570,-350,1,,0,1
-1570,-370,1,,0,1
-1570,-390,1,,0,1
-1570,-410,1,,0,1
-1570,-430,1,,0,1
-1570,-450,1,,0,1
-1570,-470,1,,0,1
-1570,-490,1,,0,1
-1570,-50,1,,0,1
-1570,-510,1,,0,1
-1570,-530,1,,0,1
-1570,-550,1,,0,1
-1570,-570,1,,0,1
-1570,-590,1,,0,1
-1570,-610,1,,0,1
-1570,-630,1,,0,1
-1570,-650,1,,0,1
-1570,-670,1,,0,1
-1570,-690,1,,0,1
-1570,-70,1,,0,1
-1570,-710,1,,0,1
-1570,-730,1,,0,1
-1570,-750,1,,0,1
-1570,-770,1,,0,1
-1570,-790,1,,0,1
-1570,-810,1,,0,1
-1570,-830,1,,0,1
-1570,-850,1,,0,1
-1570,-870,1,,0,1
-1570,-890,1,,0,1
-1570,-90,1,,0,1
-1570,-910,1,,0,1
-1570,-930,1,,0,1
-1570,-950,1,,0,1
-1570,-970,1,,0,1
-1570,-990,1,,0,1
-1570,10,1,,0,1
-1570,1010,1,,0,1
-1570,1030,1,,0,1
-1570,1050,1,,0,1
-1570,1070,1,,0,1
-1570,1090,1,,0,1
-1570,110,1,,0,1
-1570,1110,1,,0,1
-1570,1130,1,,0,1
-1570,1150,1,,0,1
-1570,1170,1,,0,1
-1570,130,1,,0,1
-1570,150,1,,0,1
-1570,170,1,,0,1
-1570,190,1,,0,1
-1570,210,1,,0,1
-1570,230,1,,0,1
-1570,250,1,,0,1
-1570,270,1,,0,1
-1570,290,1,,0,1
-1570,30,1,,0,1
-1570,310,1,,0,1
-1570,330,1,,0,1
-1570,350,1,,0,1
-1570,370,1,,0,1
-1570,390,1,,0,1
-1570,410,1,,0,1
-1570,430,1,,0,1
-1570,450,1,,0,1
-1570,470,1,,0,1
-1570,490,1,,0,1
-1570,50,1,,0,1
-1570,510,1,,0,1
-1570,530,1,,0,1
-1570,550,1,,0,1
-1570,570,1,,0,1
-1570,590,1,,0,1
-1570,610,1,,0,1
-1570,630,1,,0,1
-1570,650,1,,0,1
-1570,670,1,,0,1
-1570,690,1,,0,1
-1570,70,1,,0,1
-1570,710,1,,0,1
-1570,730,1,,0,1
-1570,750,1,,0,1
-1570,770,1,,0,1
-1570,790,1,,0,1
-1570,810,1,,0,1
-1570,830,1,,0,1
-1570,850,1,,0,1
-1570,870,1,,0,1
-1570,890,1,,0,1
-1570,90,1,,0,1
-1570,910,1,,0,1
-1570,930,1,,0,1
-1570,950,1,,0,1
-1570,970,1,,0,1
-1570,990,1,,0,1
-170,-1170,1,,0,1
-170,1170,1,,0,1
-190,-1170,1,,0,1
-190,1170,1,,0,1
-210,-1170,1,,0,1
-210,1170,1,,0,1
-230,-1170,1,,0,1
-230,1170,1,,0,1
-250,-1170,1,,0,1
-250,1170,1,,0,1
-270,-1170,1,,0,1
-270,1170,1,,0,1
-290,-1170,1,,0,1
-290,1170,1,,0,1
-30,-1170,1,,0,1
-30,1170,1,,0,1
-310,-1170,1,,0,1
-310,1170,1,,0,1
-330,-1170,1,,0,1
-330,1170,1,,0,1
-350,-1170,1,,0,1
-350,1170,1,,0,1
-370,-1170,1,,0,1
-370,1170,1,,0,1
-390,-1170,1,,0,1
-390,1170,1,,0,1
-410,-1170,1,,0,1
-410,1170,1,,0,1
-430,-1170,1,,0,1
-430,1170,1,,0,1
-450,-1170,1,,0,1
-450,1170,1,,0,1
-470,-1170,1,,0,1
-470,1170,1,,0,1
-490,-1170,1,,0,1
-490,1170,1,,0,1
-50,-1170,1,,0,1
-50,1170,1,,0,1
-510,-1170,1,,0,1
-510,1170,1,,0,1
-530,-1170,1,,0,1
-530,1170,1,,0,1
-550,-1170,1,,0,1
-550,1170,1,,0,1
-570,-1170,1,,0,1
-570,1170,1,,0,1
-590,-1170,1,,0,1
-590,1170,1,,0,1
-610,-1170,1,,0,1
-610,1170,1,,0,1
-630,-1170,1,,0,1
-630,1170,1,,0,1
-650,-1170,1,,0,1
-650,1170,1,,0,1
-670,-1170,1,,0,1
-670,1170,1,,0,1
-690,-1170,1,,0,1
-690,1170,1,,0,1
-70,-1170,1,,0,1
-70,1170,1,,0,1
-710,-1170,1,,0,1
-710,1170,1,,0,1
-730,-1170,1,,0,1
-730,1170,1,,0,1
-750,-1170,1,,0,1
-750,1170,1,,0,1
-770,-1170,1,,0,1
-770,1170,1,,0,1
-790,-1170,1,,0,1
-790,1170,1,,0,1
-810,-1170,1,,0,1
-810,1170,1,,0,1
-830,-1170,1,,0,1
-830,1170,1,,0,1
-850,-1170,1,,0,1
-850,1170,1,,0,1
-870,-1170,1,,0,1
-870,1170,1,,0,1
-890,-1170,1,,0,1
-890,1170,1,,0,1
-90,-1170,1,,0,1
-90,1170,1,,0,1
-910,-1170,1,,0,1
-910,1170,1,,0,1
-930,-1170,1,,0,1
-930,1170,1,,0,1
-950,-1170,1,,0,1
-950,1170,1,,0,1
-970,-1170,1,,0,1
-970,1170,1,,0,1
-990,-1170,1,,0,1
-990,1170,1,,0,1
10,-1170,1,,0,1
10,1170,1,,0,1
1010,-1170,1,,0,1
1010,1170,1,,0,1
1030,-1170,1,,0,1
1030,1170,1,,0,1
1050,-1170,1,,0,1
1050,1170,1,,0,1
1070,-1170,1,,0,1
1070,1170,1,,0,1
1090,-1170,1,,0,1
1090,1170,1,,0,1
110,-1170,1,,0,1
110,1170,1,,0,1
1110,-1170,1,,0,1
1110,1170,1,,0,1
1130,-1170,1,,0,1
1130,1170,1,,0,1
1150,-1170,1,,0,1
1150,1170,1,,0,1
1170,-1170,1,,0,1
1170,1170,1,,0,1
1190,-1170,1,,0,1
1190,1170,1,,0,1
1210,-1170,1,,0,1
1210,1170,1,,0,1
1230,-1170,1,,0,1
1230,1170,1,,0,1
1250,-1170,1,,0,1
1250,1170,1,,0,1
1270,-1170,1,,0,1
1270,1170,1,,0,1
1290,-1170,1,,0,1
1290,1170,1,,0,1
130,-1170,1,,0,1
130,1170,1,,0,1
1310,-1170,1,,0,1
1310,1170,1,,0,1
1330,-1170,1,,0,1
1330,1170,1,,0,1
1350,-1170,1,,0,1
1350,1170,1,,0,1
1370,-1170,1,,0,1
1370,1170,1,,0,1
1390,-1170,1,,0,1
1390,1170,1,,0,1
1410,-1170,1,,0,1
1410,1170,1,,0,1
1430,-1170,1,,0,1
1430,1170,1,,0,1
1450,-1170,1,,0,1
1450,1170,1,,0,1
1470,-1170,1,,0,1
1470,1170,1,,0,1
1490,-1170,1,,0,1
1490,1170,1,,0,1
150,-1170,1,,0,1
150,1170,1,,0,1
150,230,2,,0,1
150,250,2,,0,1
150,270,1,,0,1
1510,-1170,1,,0,1
1510,1170,1,,0,1
1530,-1170,1,,0,1
1530,1170,1,,0,1
1550,-1170,1,,0,1
1550,1170,1,,0,1
1570,-10,1,,0,1
1570,-1010,1,,0,1
1570,-1030,1,,0,1
1570,-1050,1,,0,1
1570,-1070,1,,0,1
1570,-1090,1,,0,1
1570,-110,1,,0,1
1570,-1110,1,,0,1
1570,-1130,1,,0,1
1570,-1150,1,,0,1
1570,-1170,1,,0,1
1570,-130,1,,0,1
1570,-150,1,,0,1
1570,-170,1,,0,1
1570,-190,1,,0,1
1570,-210,1,,0,1
1570,-230,1,,0,1
1570,-250,1,,0,1
1570,-270,1,,0,1
1570,-290,1,,0,1
1570,-30,1,,0,1
1570,-310,1,,0,1
1570,-330,1,,0,1
1570,-350,1,,0,1
1570,-370,1,,0,1
1570,-390,1,,0,1
1570,-410,1,,0,1
1570,-430,1,,0,1
1570,-450,1,,0,1
1570,-470,1,,0,1
1570,-490,1,,0,1
1570,-50,1,,0,1
1570,-510,1,,0,1
1570,-530,1,,0,1
1570,-550,1,,0,1
1570,-570,1,,0,1
1570,-590,1,,0,1
1570,-610,1,,0,1
1570,-630,1,,0,1
1570,-650,1,,0,1
1570,-670,1,,0,1
1570,-690,1,,0,1
1570,-70,1,,0,1
1570,-710,1,,0,1
1570,-730,1,,0,1
1570,-750,1,,0,1
1570,-770,1,,0,1
1570,-790,1,,0,1
1570,-810,1,,0,1
1570,-830,1,,0,1
1570,-850,1,,0,1
1570,-870,1,,0,1
1570,-890,1,,0,1
1570,-90,1,,0,1
1570,-910,1,,0,1
1570,-930,1,,0,1
1570,-950,1,,0,1
1570,-970,1,,0,1
1570,-990,1,,0,1
1570,10,1,,0,1
1570,1010,1,,0,1
1570,1030,1,,0,1
1570,1050,1,,0,1
1570,1070,1,,0,1
1570,1090,1,,0,1
1570,110,1,,0,1
1570,1110,1,,0,1
1570,1130,1,,0,1
1570,1150,1,,0,1
1570,1170,1,,0,1
1570,130,1,,0,1
1570,150,1,,0,1
1570,170,1,,0,1
1570,190,1,,0,1
1570,210,1,,0,1
1570,230,1,,0,1
1570,250,1,,0,1
1570,270,1,,0,1
1570,290,1,,0,1
1570,30,1,,0,1
1570,310,1,,0,1
1570,330,1,,0,1
1570,350,1,,0,1
1570,370,1,,0,1
1570,390,1,,0,1
1570,410,1,,0,1
1570,430,1,,0,1
1570,450,1,,0,1
1570,470,1,,0,1
1570,490,1,,0,1
1570,50,1,,0,1
1570,510,1,,0,1
1570,530,1,,0,1
1570,550,1,,0,1
1570,570,1,,0,1
1570,590,1,,0,1
1570,610,1,,0,1
1570,630,1,,0,1
1570,650,1,,0,1
1570,670,1,,0,1
1570,690,1,,0,1
